ID_Aluno,Idade,Tipo_escola,Escolaridade,Estado,Municipio,Trabalhando,Estudando,Concluiu_EAD,Aprender_EAD,Recursos,Disponibilidade_Tutoria,Disponibilidade_3_Meses,Pessoas_Casa,Renda_Familiar,Conheceu_PROA,Horario_Estudando,Data_Inscrição,Dias_Espera_Aprovacao,Dias_Espera_Inicio
909,18,public,Ensino Médio concluído e não estudando,SP,Itapecerica da Serra,Não,Não,Ainda não concluí um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,26/09/2022,9.0,112
917,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Tablet próprio/Internet wifi/Internet 4G,Não,Sim,4,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Outros,Já concluí,27/09/2022,1.0,111
918,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Site de notícias,Integral,27/09/2022,0.0,111
919,17,scholarship,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Manhã,27/09/2022,0.0,111
927,20,public,Cursando o 3º ano do Ensino Médio,SP,Osasco,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,27/09/2022,0.0,111
928,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Programa de televisão,Integral,27/09/2022,9.0,111
929,18,public,Cursando o 3º ano do Ensino Médio,SP,Itaquaquecetuba,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,6,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de familiar,Tarde,27/09/2022,0.0,111
937,20,public,Cursando o 3º ano do Ensino Médio,SP,Ribeirão Pires,Sim,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Google,Já concluí,27/09/2022,3.0,111
938,17,public,Cursando o 3º ano do Ensino Médio,SP,Franco da Rocha,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Programa de televisão,Tarde,27/09/2022,1.0,111
939,17,public,Cursando o 3º ano do Ensino Médio,RJ,Nova Iguaçu,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Manhã,27/09/2022,0.0,111
947,17,public,Cursando o 3º ano do Ensino Médio,SP,Guarulhos,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet 4G,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Programa de televisão,Integral,27/09/2022,0.0,111
948,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Manhã,27/09/2022,2.0,111
949,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Manhã,27/09/2022,11.0,111
957,20,public,Ensino Médio concluído e não estudando,RJ,Rio de Janeiro,Não,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),LinkedIn,Já concluí,27/09/2022,0.0,111
958,17,public,Cursando o 3º ano do Ensino Médio,SP,Osasco,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Programa de televisão,Manhã,27/09/2022,0.0,111
959,21,public,Cursando o 3º ano do Ensino Médio,SP,São Bernardo do Campo,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Programa de televisão,Já concluí,27/09/2022,0.0,111
967,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador,Sim,Sim,3,Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Influenciador,Já concluí,27/09/2022,0.0,111
968,19,public,Cursando o 3º ano do Ensino Médio,RJ,Queimados,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de ex-aluno do PROA ou atual,Já concluí,27/09/2022,0.0,111
969,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Programa de televisão,Já concluí,27/09/2022,0.0,111
977,22,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Sim,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de ex-aluno do PROA ou atual,Já concluí,27/09/2022,3.0,111
978,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Manhã,27/09/2022,0.0,111
979,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,4,Mais que 5 salários mínimos (mais que R$5.500),Indicação de familiar,Noite,27/09/2022,0.0,111
987,17,public,Cursando o 3º ano do Ensino Médio,RJ,Nova Iguaçu,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Manhã,27/09/2022,0.0,111
988,19,public,Cursando o 3º ano do Ensino Médio,SP,Mogi das Cruzes,Sim,Sim,Sim e fiz totalmente pelo computador,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,1,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Já concluí,27/09/2022,3.0,111
989,17,public,Cursando o 3º ano do Ensino Médio,SP,São Bernardo do Campo,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Tarde,27/09/2022,0.0,111
997,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Site de notícias,Manhã,27/09/2022,0.0,111
998,19,public,Cursando o 3º ano do Ensino Médio,SP,Taboão da Serra,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,27/09/2022,0.0,111
999,20,scholarship,Cursando o Ensino Superior,SP,São Paulo,Sim,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,27/09/2022,0.0,111
1007,17,public,Cursando o 3º ano do Ensino Médio,SP,Jandira,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de familiar,Manhã,27/09/2022,0.0,111
1008,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Cartaz ou folheto,Integral,27/09/2022,0.0,111
1009,18,public,Cursando o 3º ano do Ensino Médio,SP,Guarulhos,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Já concluí,27/09/2022,0.0,111
1017,18,public,Cursando o 3º ano do Ensino Médio,SP,Taboão da Serra,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,27/09/2022,0.0,111
1018,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Site de notícias,Manhã,27/09/2022,1.0,111
1019,18,public,Cursando o 3º ano do Ensino Médio,SP,Santo André,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Site de notícias,Já concluí,27/09/2022,0.0,111
1027,21,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Programa de televisão,Já concluí,28/09/2022,9.0,110
1028,22,public,Cursando o 3º ano do Ensino Médio,SP,Diadema,Não,Não,Nunca realizei um curso a distância,Quase nada,Celular próprio,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,28/09/2022,0.0,110
1029,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz totalmente pelo computador,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Indicação de familiar,Integral,28/09/2022,0.0,110
1037,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Noite,28/09/2022,0.0,110
1038,22,public,Cursando o 3º ano do Ensino Médio,RS,Tupanciretã,Sim,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Já concluí,28/09/2022,8.0,110
1039,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Manhã,28/09/2022,2.0,110
1047,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Google,Já concluí,28/09/2022,71.0,110
1048,21,public,Cursando o 3º ano do Ensino Médio,SP,Capivari,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de ex-aluno do PROA ou atual,Já concluí,28/09/2022,0.0,110
1049,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Sim,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Indicação de familiar,Noite,28/09/2022,0.0,110
1057,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Outros,Já concluí,28/09/2022,0.0,110
1058,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Até 1 salário mínimo (até R$1.100),Indicação de ex-aluno do PROA ou atual,Noite,28/09/2022,0.0,110
1059,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Manhã,28/09/2022,0.0,110
1067,20,public,Cursando o 3º ano do Ensino Médio,RJ,Duque de Caxias,Não,Não,Nunca realizei um curso a distância,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Programa de televisão,Já concluí,28/09/2022,2.0,110
1068,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Programa de televisão,Já concluí,28/09/2022,0.0,110
1069,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de ex-aluno do PROA ou atual,Integral,28/09/2022,1.0,110
1077,22,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Sim,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,1,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,28/09/2022,0.0,110
1078,21,public,Cursando o 3º ano do Ensino Médio,RJ,Magé,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Programa de televisão,Já concluí,28/09/2022,0.0,110
1079,22,public,Cursando o 3º ano do Ensino Médio,SP,Itapevi,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Programa de televisão,Já concluí,28/09/2022,0.0,110
1087,22,public,Cursando o 3º ano do Ensino Médio,RJ,Quatis,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Instagram,Já concluí,28/09/2022,0.0,110
1088,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Programa de televisão,Manhã,28/09/2022,0.0,110
1089,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Tablet próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de ex-aluno do PROA ou atual,Manhã,28/09/2022,0.0,110
